question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade,judge_Gemini Flash 3,judge_Nemotron 3 Super 120b a12,judge_OSS 120b,rationale_Gemini Flash 3,rationale_Nemotron 3 Super 120b a12,rationale_OSS 120b,majority_label,human_review_flag
MS-LS1-012,MS-LS1,MS-LS1-1,conceptual,How can a single-celled organism survive when it has only one cell?,"A single-celled organism like an amoeba or bacterium can survive because that one cell performs all the functions the organism needs, including taking in nutrients, responding to the environment, and reproducing. It does not need other cells to divide up those jobs.",claude-4.6-sonnet-thinking,7.77,1,1,1,"The answer accurately explains that a single cell can perform all essential life functions, which is the fundamental characteristic allowing unicellular organisms to exist independently.","The answer correctly explains that a single cell performs all necessary life functions, adequately addressing how a single-celled organism survives and aligning with MS-LS1-1.","The answer correctly explains that a single cell carries out all essential life functions, showing why a single-celled organism can survive with just one cell.",1,0
MS-LS1-014,MS-LS1,MS-LS1-2,conceptual,How does the nucleus control what happens inside a cell?,"The nucleus contains DNA, which carries the instructions for making proteins. By controlling which instructions are used, the nucleus directs the cell's activities and functions.",claude-4.6-sonnet-thinking,6.01,1,1,1,"The answer accurately explains the role of DNA in protein synthesis as the mechanism for the nucleus's control over cell functions, which is appropriate for the MS-LS1-2 standard.","The answer correctly explains that the nucleus contains DNA, which provides instructions for protein synthesis, and by regulating which instructions are used, it directs the cell's activities, fulfilling the standard's expectation.","The answer correctly explains that the nucleus stores DNA and regulates which genetic instructions are used to direct protein production, thereby controlling cellular activities.",1,0
MS-LS1-016,MS-LS1,MS-LS1-3,conceptual,Why does the body need many different types of cells instead of just one kind that does everything?,"Different cells are specialized to do specific jobs very efficiently, such as muscle cells for movement or nerve cells for sending signals. Having specialized cells allows each type to be better at its particular function than a single cell trying to do everything at once.",claude-4.6-sonnet-thinking,7.82,1,1,1,"The answer accurately explains cell specialization and efficiency with examples, which directly supports the foundational concepts of the MS-LS1-3 standard regarding how specialized groups of cells form the body's subsystems.","The answer correctly explains that cells are specialized for specific functions, making the body more efficient than a single cell type trying to perform all tasks.","The answer correctly explains that cellular specialization enables efficient performance of diverse functions, supporting the idea of interacting subsystems composed of groups of cells.",1,0
MS-LS1-032,MS-LS1,MS-LS1-1,applied,"You scoop up a drop of pond water, look at it under a microscope, and see tiny moving organisms. Can you conclude these organisms are alive? What would you look for to support that conclusion?","Yes, if the tiny organisms are made of at least one cell, they are alive. Finding a cell membrane, cytoplasm, or other cell structures would support that conclusion.",claude-4.6-sonnet-thinking,6.49,1,1,1,The answer accurately addresses the core requirement of MS-LS1-1 by identifying that being composed of at least one cell is the evidence needed to classify an organism as living and providing examples of observable cell structures.,"The answer correctly links the observation of cell structures to the conclusion that the organisms are alive, providing appropriate evidence that living things are made of cells as required by the standard.","The answer correctly states that confirming cellular structure (membrane, cytoplasm, etc.) would support the conclusion that the observed organisms are alive, aligning with the standard.",1,0
MS-LS1-035,MS-LS1,MS-LS1-2,applied,Imagine a cell's mitochondria suddenly stopped working. What would happen to the cell's ability to grow and do its job?,"The cell would run out of energy because mitochondria produce the energy (ATP) cells need to carry out all their functions. Without energy, the cell could not grow, move, or carry out basic life processes and would eventually die.",claude-4.6-sonnet-thinking,7.78,1,1,1,The answer accurately describes the role of mitochondria in providing energy for cellular functions and correctly identifies the consequences of their failure on the cell's ability to grow and survive.,"The answer correctly explains that mitochondria produce ATP, and without it the cell lacks energy for growth and other functions, accurately addressing the standard.","The answer correctly explains that loss of mitochondrial ATP production deprives the cell of energy needed for growth and all functions, matching the LS1‑2 standard.",1,0
MS-LS1-039,MS-LS1,MS-LS1-3,applied,"When you start running, your leg muscles need more oxygen. What happens in your circulatory system to meet that need, and how does this show two body systems working together?","Your heart pumps faster, sending more blood (and oxygen) to the working muscle cells. This shows the muscular and circulatory systems interacting: the muscles signal a greater oxygen demand, and the circulatory system responds by increasing blood flow.",claude-4.6-sonnet-thinking,7.96,1,1,1,The answer correctly identifies the physiological response of the circulatory system and explains the interaction between the muscular and circulatory systems in accordance with MS-LS1-3.,The answer correctly describes increased heart rate and blood flow to meet oxygen demand and explains the interaction between muscular and circulatory systems.,"The answer correctly explains that the heart increases pumping to deliver more oxygenated blood to muscles, illustrating the interaction between muscular and circulatory systems.",1,0
MS-LS1-043,MS-LS1,MS-LS1-4,applied,"A farmer plants two fields of apple trees — one near a bee habitat and one far away from it. Which field will most likely produce more apples, and why?","The field near the bee habitat will likely produce more apples because bees pollinate apple flowers by carrying pollen from one flower to another, which is necessary for fruit and seed production.",claude-4.6-sonnet-thinking,5.12,1,1,1,"The answer accurately identifies the role of bees in pollination and explains how this behavior increases the likelihood of fruit production, aligning perfectly with the MS-LS1-4 standard.","The answer correctly identifies that bee pollination increases apple fruit set and explains the reproductive mechanism, meeting the standard's requirement for evidence-based reasoning about animal behavior and plant structures affecting reproduction.","The answer correctly identifies that the field near the bee habitat will produce more apples, explaining that bee pollination is essential for fruit development.",1,0
MS-LS2-001,MS-LS2,MS-LS2-1,recall,What is a limiting resource in an ecosystem?,"A limiting resource is any resource that is in short supply and restricts the growth, reproduction, or survival of organisms in an ecosystem.",claude-4.6-sonnet-thinking,8.18,1,1,1,"The answer accurately defines a limiting resource by its scarcity and its direct impact on the biological success of organisms, which is fundamental to the MS-LS2-1 standard.","The answer accurately defines a limiting resource as a scarce resource that restricts organism growth, reproduction, or survival, which matches the concept required by MS-LS2-1.","The answer correctly defines a limiting resource as a scarce resource that restricts growth, reproduction, or survival, which adequately addresses the question.",1,0
MS-LS2-004,MS-LS2,MS-LS2-2,recall,What is parasitism?,"Parasitism is a relationship where one organism (the parasite) benefits by living on or inside another organism (the host), which is harmed as a result.",claude-4.6-sonnet-thinking,5.25,1,1,1,"The answer accurately and completely defines parasitism by identifying the benefiting and harmed parties, which is a key interaction required by the MS-LS2-2 standard.","The answer accurately defines parasitism as a beneficial‑to‑parasite, harmful‑to‑host relationship, which correctly answers the question.","The answer accurately defines parasitism as a relationship where the parasite benefits and the host is harmed, which sufficiently addresses the question.",1,0
MS-LS2-007,MS-LS2,MS-LS2-3,recall,What does the term 'cycling of matter' mean in an ecosystem?,"Cycling of matter means that the same atoms and molecules, like carbon, nitrogen, and water, are used over and over again as they move through the living and nonliving parts of an ecosystem.",claude-4.6-sonnet-thinking,6.94,1,1,1,"The answer accurately defines the cycling of matter by explaining that atoms and molecules are reused through living and nonliving components, which is a core concept of standard MS-LS2-3.","The answer accurately describes cycling of matter as the repeated reuse of atoms and molecules moving between living and nonliving parts of an ecosystem, which aligns with the standard.","The answer accurately defines cycling of matter as the reuse of atoms/molecules (e.g., carbon, nitrogen, water) through biotic and abiotic components of an ecosystem.",1,0
MS-LS2-012,MS-LS2,MS-LS2-1,conceptual,Why does a rabbit population grow larger when there is more grass available to eat?,"When more food is available, more rabbits can survive and reproduce successfully. With enough energy from food, individual rabbits are healthier and can raise more offspring, so the overall population size increases.",claude-4.6-sonnet-thinking,8.35,1,1,1,"The answer accurately explains the causal relationship between resource availability, individual survival, and reproductive success that leads to population growth.","The answer correctly explains that greater food availability leads to higher survival, reproduction, and health of individuals, resulting in population growth, which aligns with the standard.","The answer correctly explains that increased grass provides more food, leading to higher survival and reproduction rates, which causes the rabbit population to grow.",1,0
MS-LS2-019,MS-LS2,MS-LS2-2,conceptual,How does removing a keystone species change the rest of the ecosystem?,"A keystone species has an outsized effect on its ecosystem by controlling populations of other organisms. When it is removed, prey or competitor species can explode in number, which disrupts the food web and can cause other species to decline or disappear.",claude-4.6-sonnet-thinking,7.77,1,1,1,"The answer accurately explains the disproportionate impact of a keystone species and the cascading effects its removal has on population dynamics and food web stability, which directly addresses the standard.","The answer correctly explains that a keystone species exerts a disproportionate influence on its ecosystem and that its removal can lead to population explosions, food‑web disruption, and loss of other species, which aligns with the standard's focus on predicting interaction patterns.","The answer correctly explains that removing a keystone species can cause population explosions and disrupt the food web, leading to declines or loss of other species.",1,0
MS-LS2-021,MS-LS2,MS-LS2-3,conceptual,How do decomposers help cycle matter through an ecosystem?,"Decomposers like fungi and bacteria break down dead organisms and waste into simpler nutrients that return to the soil, where producers can absorb them and use them to build new living matter.",claude-4.6-sonnet-thinking,8.9,1,1,1,"The answer accurately explains how decomposers break down organic matter into nutrients for reuse by producers, which directly addresses the cycling of matter as required by the standard.","The answer accurately describes how decomposers break down organic material, returning nutrients to the soil for reuse by producers, which correctly explains their role in cycling matter through an ecosystem.","The answer correctly explains that decomposers break down dead material into nutrients that return to the soil for uptake by producers, thereby cycling matter in the ecosystem.",1,0
MS-LS2-031,MS-LS2,MS-LS2-1,applied,"If a drought dries up most of the water in a pond, what would likely happen to the frog population living there?","The frog population would likely decrease because frogs need water to survive, reproduce, and find food. With less water available, many frogs would die or move away, reducing the population size.",claude-4.6-sonnet-thinking,8.54,1,1,1,"The answer accurately explains the cause-and-effect relationship between resource availability and population size, directly addressing the core requirement of standard MS-LS2-1.","The answer correctly explains that reduced water from a drought would impair frog survival, reproduction, and food availability, causing the population to decline.","The answer correctly predicts a decline in the frog population due to reduced water, linking resource loss to survival and reproduction, which satisfies the standard.",1,0
MS-LS2-038,MS-LS2,MS-LS2-2,applied,A pond ecosystem and a grassland ecosystem both lose their top predators. Would you expect a similar pattern to happen in both places?,"Yes, you would expect a similar pattern in both places. When top predators are removed, the prey animals they used to control tend to increase in number, which then causes the plants or organisms those prey eat to decrease.",claude-4.6-sonnet-thinking,8.39,1,1,1,"The answer accurately identifies the consistent pattern of a trophic cascade that occurs across different ecosystems when top predators are removed, which aligns with the requirements of MS-LS2-2.","The answer correctly predicts a trophic cascade (predator loss → prey increase → plant decrease) and explains why a similar pattern would occur in both pond and grassland ecosystems, fulfilling the standard's requirement to explain interaction patterns across ecosystems.","The answer correctly predicts a similar trophic cascade in both ecosystems, explaining increased prey and decreased plant abundance after top predator loss.",1,0
MS-LS2-042,MS-LS2,MS-LS2-3,applied,"If all the plants in a pond died, what would happen to the energy available for the fish that live there?","The fish would have much less energy available because plants are the producers that capture sunlight and transfer energy to other organisms. Without plants, the food chain collapses and fish populations would decline or die off.",claude-4.6-sonnet-thinking,7.77,1,1,1,"The answer accurately identifies plants as the primary producers that capture energy from sunlight, and correctly explains how their loss would disrupt the energy flow to consumers like fish.","The answer correctly identifies plants as producers that supply energy via photosynthesis and explains that their loss would reduce energy for fish, causing population decline, which adequately addresses the flow of energy in the ecosystem.","The answer correctly explains that loss of plants removes the primary energy source, greatly reducing energy available to fish and likely causing their decline or death, satisfying the standard.",1,0
MS-LS2-046,MS-LS2,MS-LS2-4,applied,A farmer sprays pesticides on crops and kills most of the insects in a nearby field. What would most likely happen to the population of birds that eat those insects?,"The bird population would likely decrease because their food source has been greatly reduced. With less food available, fewer birds would survive and reproduce.",claude-4.6-sonnet-thinking,6.39,1,1,1,"The answer accurately identifies the causal link between a reduction in a food source and the subsequent decrease in the consumer population, which directly addresses the standard's requirement.","The answer correctly links the reduction of insects (food source) to a likely decrease in bird population via lower survival and reproduction, providing a complete argument for the standard.","The answer correctly predicts a decline in bird population due to loss of insect food, providing appropriate reasoning aligned with the standard.",1,0
MS-LS3-001,MS-LS3,MS-LS3-1,recall,What is the relationship between a gene and a protein?,A gene provides the instructions (the sequence of DNA bases) that a cell uses to build a specific protein.,claude-4.6-sonnet-thinking,6.01,1,1,1,"The answer accurately describes the fundamental relationship between genes and proteins as a set of instructions, which is a key foundational concept for standard MS-LS3-1.","The answer correctly states that a gene's DNA sequence provides the instructions for building a specific protein, accurately describing the gene‑protein relationship required by the standard.","The answer correctly states that a gene contains the DNA instructions used by the cell to make a specific protein, accurately capturing the gene–protein relationship.",1,0
MS-LS3-011,MS-LS3,MS-LS3-2,recall,What is meiosis?,"Meiosis is a type of cell division that produces gametes (sperm and egg cells), each containing half the number of chromosomes of the original cell.",claude-4.6-sonnet-thinking,5.25,1,1,1,"The answer accurately defines meiosis and its role in producing haploid gametes, which is the fundamental mechanism for creating genetic variation in sexual reproduction as required by the standard.","The answer correctly defines meiosis as a cell division that produces haploid gametes, which is accurate and sufficient for the question.","The answer correctly defines meiosis as a cell division that creates gametes with half the chromosome number, which is sufficient for the question.",1,0
MS-LS3-002,MS-LS3,MS-LS3-1,recall,What type of mutation removes a DNA base from a gene?,A deletion mutation removes one or more bases from the DNA sequence of a gene.,claude-4.6-sonnet-thinking,5.86,1,1,1,The answer correctly identifies and defines a deletion mutation as the process that removes one or more DNA bases from a gene.,"The answer correctly identifies deletion as the mutation that removes DNA bases and explains it removes one or more bases, which fully answers the question.","The answer correctly identifies a deletion mutation as the type that removes a DNA base from a gene, fully addressing the question.",1,0
MS-LS3-015,MS-LS3,MS-LS3-1,conceptual,Why are some mutations harmful to an organism?,"Some mutations change a protein so that it can no longer do its job or causes it to malfunction. This can disrupt important body functions, leading to disease or death.",claude-4.6-sonnet-thinking,8.18,1,1,1,"The answer accurately explains that mutations can alter protein function, which in turn disrupts biological processes and negatively impacts the organism's health or survival.","The answer correctly explains that harmful mutations can alter protein function, disrupting essential processes and causing disease or death, which aligns with the standard.","The answer correctly explains that harmful mutations alter protein function, leading to disrupted bodily processes and disease.",1,0
MS-LS3-020,MS-LS3,MS-LS3-2,conceptual,How do sperm and egg cells end up with only half the normal number of chromosomes?,"Sperm and egg cells are made through a process called meiosis, which splits the chromosome pairs so each sex cell carries only one chromosome from each pair instead of two.",claude-4.6-sonnet-thinking,6.14,1,1,1,"The answer correctly identifies meiosis as the process and accurately explains that it reduces the chromosome count by separating pairs, which is appropriate for the middle school level.","The answer correctly explains that meiosis reduces chromosome number by separating homologous pairs, producing haploid sperm and egg cells.",The answer correctly explains that meiosis reduces chromosome number by separating paired chromosomes so each gamete receives only one of each pair.,1,0
MS-LS3-016,MS-LS3,MS-LS3-1,conceptual,How can a single change in just one DNA base lead to a serious disease?,"Even one base change can swap one amino acid for another in a protein, which can drastically change the protein's shape and prevent it from functioning correctly, causing disease.",claude-4.6-sonnet-thinking,6.78,1,1,1,"The answer correctly explains the causal chain from a gene mutation to an altered protein structure and loss of function, which aligns with the standard's requirements.","The answer correctly describes how a single‑base DNA change can cause an amino‑acid substitution that alters protein shape and function, leading to disease, which satisfies the standard.","The answer correctly explains that a single base change can alter an amino acid, disrupt protein structure/function, and cause disease, matching the standard.",1,0
MS-LS3-023,MS-LS3,MS-LS3-1,applied,A mutation changes a protein in a person's eye so that it cannot detect the color red. What everyday situation might be affected by this change?,"The person would have trouble distinguishing red from green, which could make it difficult to read traffic lights or identify ripe fruit, since the protein needed to detect red light no longer works correctly.",claude-4.6-sonnet-thinking,8.09,1,1,1,"The answer accurately identifies practical consequences of the functional loss caused by the protein mutation, directly addressing the 'harmful, beneficial, or neutral effects' component of the standard.",The answer correctly describes an everyday situation (trouble with traffic lights and identifying ripe fruit) resulting from the inability to detect red light due to the mutated protein.,"The answer correctly identifies everyday situations (traffic lights, ripe fruit) affected by loss of red detection, fully addressing the question.",1,0
MS-LS3-031,MS-LS3,MS-LS3-2,applied,"A strawberry plant sends out a runner that grows into a new plant. Will the new plant have the same genetic information as the parent plant, or will it be different?","The new plant will have identical genetic information to the parent because runners are a form of asexual reproduction, which copies the parent's DNA exactly without combining genes from two parents.",claude-4.6-sonnet-thinking,6.82,1,1,1,The answer accurately identifies that strawberry runners are a form of asexual reproduction and correctly explains that this results in identical genetic information because only one parent's DNA is involved.,"The answer correctly states that runners are a form of asexual reproduction that produces offspring with identical genetic information, meeting the requirement of MS-LS3-2.","The answer correctly states that the new plant is a clone with identical genetic information, aligning with the concept of asexual reproduction.",1,0
MS-LS3-024,MS-LS3,MS-LS3-1,applied,A child is born with a mutation that prevents their body from making a protein that breaks down a certain sugar. What might happen when that child eats foods containing that sugar?,"The sugar would build up in the child's body because the enzyme protein needed to break it down is missing or nonfunctional, which could be harmful and lead to health problems.",claude-4.6-sonnet-thinking,6.88,1,1,1,The answer accurately describes how a gene mutation leads to a nonfunctional protein and explains the resulting harmful effect on the organism's function.,"The answer correctly states that a missing or nonfunctional enzyme causes the sugar to accumulate, which can be harmful, directly linking the mutation to a protein function change and a harmful effect as required by the standard.","The answer correctly explains that the sugar will accumulate due to the missing enzyme, potentially causing harmful health effects, which addresses the question.",1,0
MS-LS3-032,MS-LS3,MS-LS3-2,applied,Identical twins form when one fertilized egg splits into two. Fraternal twins form when two separate eggs are each fertilized by different sperm. Which pair would be more genetically similar to each other?,"Identical twins would be more genetically similar because they both came from the same fertilized egg and share the same DNA. Fraternal twins each received a different combination of genes from sexual reproduction, so they are as genetically different as regular siblings.",claude-4.6-sonnet-thinking,7.65,1,1,1,"The answer correctly identifies that identical twins share the same DNA from one zygote while fraternal twins result from distinct sexual reproduction events, accurately reflecting the genetic principles of standard MS-LS3-2.","The answer correctly states that identical twins are more genetically similar because they originate from the same fertilized egg, while fraternal twins result from separate fertilizations and thus have genetic variation like regular siblings, aligning with the standard's concept of asexual vs. sexu",The answer correctly states that identical twins are genetically more similar than fraternal twins and provides the appropriate explanation.,1,0
MS-LS4-001,MS-LS4,MS-LS4-1,recall,What does 'sedimentary rock' have to do with fossils?,"Most fossils are found in sedimentary rock because organisms get buried in layers of sediment like sand or mud, which slowly harden into rock and preserve the remains.",claude-4.6-sonnet-thinking,6.28,1,1,1,The answer accurately explains the relationship between fossils and sedimentary rock by describing the process of burial and preservation in sediment layers.,"The answer correctly explains that fossils are commonly preserved in sedimentary rock due to burial and lithification of sediments, which addresses the question adequately for the standard.","The answer correctly explains that fossils are typically found in sedimentary rock because organisms become buried in sediment that later lithifies, preserving their remains.",1,0
MS-LS4-003,MS-LS4,MS-LS4-2,recall,What is a homologous structure?,"A homologous structure is a body part that is similar in structure across different species because those species share a common ancestor. For example, the human arm, whale flipper, and bat wing all have the same basic bone arrangement.",claude-4.6-sonnet-thinking,7.6,1,1,1,"The answer provides an accurate definition of homologous structures and uses classic, appropriate examples to illustrate how anatomical similarities indicate shared ancestry, meeting the standard's requirements.","The answer correctly defines homologous structures as similar body parts due to common ancestry and provides an appropriate example, satisfying the standard.",The answer correctly defines homologous structures as similar due to common ancestry and provides appropriate examples.,1,0
MS-LS4-008,MS-LS4,MS-LS4-3,recall,"What is a gill slit, and in which animal embryos does it appear?","A gill slit is a small opening or groove found in early embryos. Gill slits appear in the embryos of many vertebrates, including fish, frogs, chickens, and humans, even though most of these animals do not have gills as adults.",claude-4.6-sonnet-thinking,5.82,1,1,1,"The answer accurately defines gill slits in an embryological context and correctly identifies their presence across diverse vertebrate groups, supporting the standard's focus on identifying evolutionary relationships.","The answer correctly defines a gill slit as an early embryonic opening/groove and accurately notes that such structures appear in the embryos of fish, frogs, chickens, and humans, fully addressing the question.","The answer correctly defines a gill slit as an embryonic opening and lists several vertebrate embryos (fish, frogs, chickens, humans) where it appears, matching the expected response.",1,0
MS-LS4-017,MS-LS4,MS-LS4-1,conceptual,Why are some organisms much more likely to become fossils than others?,"Organisms with hard parts like bones, shells, or teeth are much more likely to fossilize because hard materials resist decay and can be replaced by minerals over time. Soft-bodied organisms usually decompose before they can be preserved.",claude-4.6-sonnet-thinking,7.77,1,1,1,"The answer accurately identifies that hard parts are more likely to fossilize than soft tissues due to resistance to decay, which is a fundamental concept for understanding patterns and gaps in the fossil record at the middle-school level.","The answer correctly explains that hard parts resist decay and can be mineralized, making fossilization more likely, which adequately addresses the question for the given standard.","The answer correctly explains that organisms with hard parts fossilize more readily because they resist decay and can be mineralized, while soft-bodied organisms decompose before preservation.",1,0
MS-LS4-020,MS-LS4,MS-LS4-2,conceptual,"Why do humans, whales, and bats all have the same basic bone structure in their limbs even though they use them so differently?","They all inherited the basic limb structure from a common ancestor. Over time, natural selection shaped each limb differently to suit each organism's environment and needs, but the underlying bone pattern remained similar.",claude-4.6-sonnet-thinking,8.26,1,1,1,"The answer accurately explains that anatomical similarities arise from common ancestry while differences result from natural selection, which directly aligns with the requirements of standard MS-LS4-2.","The answer correctly explains homologous structures via common ancestry and natural selection, satisfying the standard.","The answer correctly explains that shared limb bone structure is due to inheritance from a common ancestor, with natural selection causing the differing adaptations, meeting the standard.",1,0
MS-LS4-018,MS-LS4,MS-LS4-1,conceptual,How does the fossil record show that mass extinctions have happened throughout Earth's history?,"In certain rock layers, scientists see many different species disappear from the fossil record all at once, and then those species never reappear in younger layers above. This pattern of sudden, widespread disappearance is evidence of a mass extinction event.",claude-4.6-sonnet-thinking,8.41,1,1,1,The answer accurately describes the observable pattern in the fossil record—the sudden and permanent disappearance of numerous species across rock layers—that indicates a mass extinction.,"The answer correctly describes the fossil‑record pattern of simultaneous disappearance of many species in specific rock layers as evidence for mass extinctions, which directly addresses the question and aligns with MS‑LS4‑1.","The answer correctly explains that abrupt, widespread disappearance of many species in specific rock layers, with no later reappearance, is the fossil record evidence for mass extinctions.",1,0
MS-LS4-023,MS-LS4,MS-LS4-1,applied,A scientist finds fossils of the same type of ocean creature in rock layers across three different continents. What does this pattern most likely tell us about that animal's past?,"It likely tells us that the continents were once connected or much closer together, allowing that animal to live across what is now separate landmasses. The fossil record shows where organisms lived in the past, even if those environments have changed.",claude-4.6-sonnet-thinking,8.35,1,1,1,"The answer correctly identifies that identical fossil distribution across distant landmasses is a key pattern used to infer past geological connections and environmental changes, which aligns with the requirements of MS-LS4-1.","The answer correctly interprets the fossil pattern as evidence that the continents were once joined or closer, aligning with the standard's focus on using fossils to infer past life and Earth changes.","The answer correctly explains that the widespread fossils indicate the continents were once joined or closer together, matching the expected interpretation for the standard.",1,0
MS-LS4-026,MS-LS4,MS-LS4-2,applied,"A whale has small bones hidden inside its body that look like a pelvis and leg bones, even though it has no legs. What does this tell us about the whale's evolutionary history?","Those bones are vestigial structures, meaning whales likely evolved from land-dwelling ancestors that had fully functional legs. Over time, as whales adapted to life in the water, those leg bones became smaller and lost their function but were not completely lost.",claude-4.6-sonnet-thinking,7.29,1,1,1,"The answer accurately identifies the bones as vestigial structures and correctly explains that their presence indicates descent from land-dwelling ancestors, which directly addresses the anatomical evidence and evolutionary inference required by standard MS-LS4-2.","The answer correctly identifies the bones as vestigial structures and explains that they indicate whales evolved from land‑dwelling ancestors with functional legs, which fully addresses the question.","The answer correctly identifies the bones as vestigial, explains they indicate descent from land‑dwelling ancestors with legs, and links this anatomical evidence to evolutionary history as required by the standard.",1,0
MS-LS4-028,MS-LS4,MS-LS4-3,applied,"A scientist finds that chicken embryos and snake embryos both develop small leg-like bumps early on, even though adult snakes have no legs. What can the scientist conclude from this pattern?",The scientist can conclude that chickens and snakes likely share a common ancestor that had legs. The appearance of leg structures in both embryos shows an evolutionary relationship between the two species.,claude-4.6-sonnet-thinking,8.73,1,1,1,"The answer accurately identifies that shared embryonic structures indicate a common ancestor and an evolutionary relationship not visible in adult forms, directly addressing the requirements of the MS-LS4-3 standard.","The answer correctly states that the shared embryonic leg-like bumps imply a common legged ancestor and reveal an evolutionary relationship, which aligns with the standard’s goal of using embryological similarities to infer relationships not seen in adult anatomy.","The answer correctly states that the embryonic leg-like bumps indicate a shared evolutionary ancestry, which is the appropriate conclusion for the given pattern.",1,0
MS-LS4-030,MS-LS4,MS-LS4-4,applied,"In a forest where trees are covered with light-colored bark, two beetles live — one light gray and one dark brown. Which beetle is more likely to survive long enough to reproduce?","The light gray beetle is more likely to survive because it blends in with the light bark, making it less visible to predators. The dark brown beetle stands out and is more likely to be eaten before it can reproduce.",claude-4.6-sonnet-thinking,6.44,1,1,1,"The answer correctly identifies the advantageous trait and explains how it increases the probability of survival and reproduction within the specific environment, fulfilling the requirements of the standard.","The answer correctly identifies the light gray beetle as more likely to survive due to camouflage, explaining how the trait variation increases survival and reproduction in the given environment.","The answer correctly identifies the light gray beetle as having higher survival and reproductive chances due to camouflage, directly linking trait variation to fitness in the given environment.",1,0
MS-PS1-001,MS-PS1,MS-PS1-1,recall,What does a chemical formula tell you?,"A chemical formula tells you which elements are in a substance and how many atoms of each element are in one unit of that substance. For example, H₂O means there are 2 hydrogen atoms and 1 oxygen atom in one water molecule.",claude-4.6-sonnet-thinking,5.68,1,1,1,"The answer accurately explains how a chemical formula identifies the types of elements and the number of atoms present in a substance, which directly addresses the core concepts of standard MS-PS1-1.","The answer correctly explains that a chemical formula identifies the elements present and the number of each atom in a basic unit of the substance, which aligns with the standard's focus on atomic composition.","The answer correctly explains that a chemical formula indicates the elements present and the relative number of atoms of each element, which fully addresses the question.",1,0
MS-PS1-004,MS-PS1,MS-PS1-2,recall,What is a chemical reaction?,A chemical reaction is a process in which one or more substances (reactants) are changed into one or more new substances (products) with different properties.,claude-4.6-sonnet-thinking,7.6,1,1,1,"The answer accurately defines a chemical reaction and highlights the change in properties, which is central to the MS-PS1-2 standard.","The answer correctly defines a chemical reaction as the transformation of reactants into new products with different properties, which aligns with the standard's focus on observing property changes to identify reactions.","The answer correctly defines a chemical reaction, mentioning reactants turning into products with different properties, which aligns with the standard.",1,0
MS-PS1-008,MS-PS1,MS-PS1-3,recall,What natural resource is plastic most commonly made from?,"Plastic is most commonly made from petroleum (crude oil), which is a fossil fuel found underground.",claude-4.6-sonnet-thinking,7.59,1,1,1,"The answer accurately identifies petroleum as the primary natural resource for plastic production, which correctly demonstrates the link between synthetic materials and natural resources as required by the standard.",The answer correctly identifies petroleum (crude oil) as the primary natural resource for most plastics and provides sufficient detail for the middle‑school level.,"The answer correctly identifies petroleum, a natural resource, as the most common source of plastic.",1,0
MS-PS1-015,MS-PS1,MS-PS1-1,conceptual,Why does changing the number of atoms in a molecule change what substance it is?,"The number and arrangement of atoms determines a molecule's chemical identity and properties. For example, water (H₂O) and hydrogen peroxide (H₂O₂) are both made of hydrogen and oxygen, but having a different number of oxygen atoms makes them completely different substances with different behaviors.",claude-4.6-sonnet-thinking,6.78,1,1,1,"The answer accurately explains that chemical identity depends on atomic composition and provides a clear, illustrative example suitable for the middle-school level.","The answer correctly explains that the number and arrangement of atoms determines a molecule's chemical identity, illustrated by H₂O vs H₂O₂.","The answer correctly explains that the number (and arrangement) of atoms determines a molecule's identity, using a clear example, fulfilling the standard.",1,0
MS-PS1-017,MS-PS1,MS-PS1-4,conceptual,"Why does temperature stay the same while ice is melting, even though heat is still being added?","During melting, the added thermal energy is used to break the bonds holding particles in place rather than speeding up the particles. Because temperature is a measure of average particle speed, it stays constant until all the solid has changed to liquid.",claude-4.6-sonnet-thinking,7.0,1,1,1,"The answer correctly explains that during a phase change, thermal energy is used to overcome intermolecular attractions rather than increasing the kinetic energy of the particles.","The answer correctly explains that added heat during melting goes into breaking intermolecular bonds rather than increasing particle kinetic energy, keeping temperature constant, which aligns with the standard's focus on particle motion, temperature, and state changes.","The answer correctly explains that the heat goes into breaking intermolecular bonds (latent heat) rather than increasing kinetic energy, so temperature remains constant during melting.",1,0
MS-PS1-021,MS-PS1,MS-PS1-5,conceptual,Why doesn't the total mass change when chemicals react with each other?,"Mass doesn't change because atoms are never created or destroyed in a chemical reaction—they just rearrange into new combinations. Since the same atoms are present before and after the reaction, the total mass stays the same.",claude-4.6-sonnet-thinking,6.79,1,1,1,"The answer accurately explains the conservation of mass by linking it to the conservation and rearrangement of atoms, which directly fulfills the requirements of the MS-PS1-5 standard.","The answer correctly explains that mass stays the same because atoms are neither created nor destroyed, only rearranged, which directly satisfies MS-PS1-5.","The answer correctly explains that atoms are conserved during chemical reactions, so mass remains unchanged, fully meeting the standard.",1,0
